Temperature Entropy
1 3.4807274713172875e-95 3.4807274713172875e-95 0.10872627369355707 0.10872627369355707
2 8.896753495437648e-50 1.7793506990875295e-49 0.10872627369355707 0.10872627369355707
3 1.0337092022079577e-34 3.1011276066238724e-34 0.10872627369355707 0.10872627369355707
4 3.3109983983319646e-27 1.3243993593327859e-26 0.10872627369355707 0.10872627369355707
5 1.0288001608863718e-22 5.144000804431857e-22 0.10872627369355707 0.10872627369355707
6 1.0346302310321869e-19 6.207781386193122e-19 0.10872627369355707 0.10872627369355707
7 1.413757981110565e-17 9.896305867773955e-17 0.10872627369355717 0.10872627369355707
8 5.645349404691566e-16 4.516279523753253e-15 0.10872627369356143 0.10872627369355692
9 9.934810728060581e-15 8.941329655254525e-14 0.10872627369364289 0.10872627369355348
10 9.857849100796446e-14 9.857849100796446e-13 0.10872627369449919 0.1087262736935134
11 6.449754206887336e-13 7.094729627576068e-12 0.10872627370030899 0.10872627369321426
12 3.088185639269763e-12 3.705822767123716e-11 0.10872627372867827 0.10872627369162005
13 1.1629396385946048e-11 1.511821530172986e-10 0.10872627383624975 0.1087262736850676
14 3.626045557162144e-11 5.076463780027002e-10 0.1087262741707565 0.10872627366311013
15 9.720601530093133e-11 1.4580902295139702e-09 0.10872627505870672 0.10872627360061649
16 2.3046386732122832e-10 3.687421877139653e-09 0.10872627713225816 0.10872627344483628
17 4.937899137809926e-10 8.394428534276874e-09 0.108726281491067 0.10872627309663843
18 9.723208676488218e-10 1.7501775617678797e-08 0.10872628988765368 0.10872627238587804
19 1.7830820042143653e-09 3.387855808007294e-08 0.10872630492019997 0.1087262710416419
20 3.0778352017730086e-09 6.155670403546016e-08 0.10872633021548617 0.10872626865878214
21 5.043999844355866e-09 1.0592399673147316e-07 0.10872637058655174 0.108726264662555
22 7.903649583616513e-09 1.7388029083956327e-07 0.10872643215360167 0.10872625827331081
23 1.1910801898073139e-08 2.7394844365568223e-07 0.10872652242150967 0.10872624847306597
24 1.7347354218444143e-08 4.163365012426594e-07 0.10872665031199649 0.10872623397549523
25 2.4518081579033808e-08 6.129520394758452e-07 0.10872682615253164 0.10872621320049221
26 3.374511055688952e-08 8.773728744791273e-07 0.10872706162690218 0.10872618425402769
27 4.5362241677703464e-08 1.224780525297994e-06 0.10872736969416348 0.10872614491363819
28 5.970942588860167e-08 1.671863924880847e-06 0.10872776448346202 0.10872609261953714
29 7.712762509664883e-08 2.2367011278028158e-06 0.10872826117220183 0.10872602447107402
30 9.795421280416657e-08 2.9386263841249976e-06 0.10872887585445672 0.1087259372280726
31 1.225190051177994e-07 3.7980891586517804e-06 0.10872962540561733 0.10872582731645866
32 1.511409581511265e-07 4.836510660836048e-06 0.10873052734818542 0.10872569083752459
33 1.8412552599030726e-07 6.07614235768014e-06 0.10873159972252192 0.10872552358016423
34 2.2176264333008662e-07 7.5399298732229465e-06 0.10873286096530681 0.10872532103543357
35 2.6432527714171227e-07 9.25138469995993e-06 0.1087343297975391 0.10872507841283911
36 3.120684804678911e-07 1.1234465296844077e-05 0.1087360251231144 0.10872479065781755
37 3.6522887677172795e-07 1.3513468440553934e-05 0.10873796593838085 0.10872445246994031
38 4.240245034616492e-07 1.611293113154267e-05 0.10874017125258009 0.10872405832144856
39 4.886549467786956e-07 1.9057542924369132e-05 0.10874266001871769 0.10872360247579331
40 5.593017059464205e-07 2.2372068237856824e-05 0.10874545107415909 0.10872307900592122
41 6.361287313947171e-07 2.6081277987183396e-05 0.10874856309009213 0.10872248181210493
42 7.192830892648593e-07 3.0209889749124084e-05 0.10875201452891743 0.10872180463916832
43 8.088957117762215e-07 3.4782515606377526e-05 0.10875582360860751 0.10872104109300115
44 9.050822000422552e-07 3.982361680185922e-05 0.10876000827309688 0.10872018465629503
45 1.0079436523511198e-06 4.53574643558004e-05 0.10876458616781699 0.10871922870346118
46 1.1175674966588582e-06 5.140810484630748e-05 0.1087695746195632 0.10871816651471691
47 1.2340283110347862e-06 5.799933061863495e-05 0.10877499061996261 0.10871699128934395
48 1.35738862005476e-06 6.515465376262847e-05 0.10878085081190055 0.10871569615813789
49 1.487699658694805e-06 7.289728327604543e-05 0.1087871714783527 0.10871427419507666
50 1.6250020981929612e-06 8.125010490964805e-05 0.10879396853315348 0.10871271842824386
51 1.76932673068865e-06 9.023566326512114e-05 0.10880125751331182 0.1087110218500467
52 1.92069511128832e-06 9.987614578699263e-05 0.10880905357255752 0.10870917742677053
53 2.079120157614853e-06 0.00011019336835358722 0.10881737147586608 0.10870717810751249
54 2.244606707943611e-06 0.00012120876222895501 0.10882622559476562 0.10870501683253667
55 2.417152039771992e-06 0.00013294336218745955 0.10883562990327829 0.10870268654109083
56 2.5967463511680845e-06 0.00014541779566541271 0.10884559797438902 0.1087001801787236
57 2.783373207545516e-06 0.0001586522728300944 0.10885614297696788 0.10869749070413778
58 2.9770099566588893e-06 0.00017266657748621556 0.10886727767309905 0.10869461109561285
59 3.177628114642642e-06 0.00018748005876391587 0.10887901441579133 0.10869153435702739
60 3.3851937258559016e-06 0.00020311162355135412 0.10889136514706013 0.10868825352350879
61 3.59966769917185e-06 0.00021957972964948283 0.10890434139638427 0.1086847616667348
62 3.821006123182281e-06 0.00023690237963730146 0.10891795427954727 0.10868105189990995
63 4.0491605625927435e-06 0.00025509711544334285 0.10893221449787949 0.10867711738243616
64 4.284078337873461e-06 0.0002741810136239015 0.1089471323379192 0.1086729513242953
65 4.5257027900162096e-06 0.00029417068135105366 0.10896271767151108 0.10866854699016004
